TEAM_ID,MISSION_TIME,PACKET_COUNT,MODE,STATE,ALTITUDE,TEMPERATURE,PRESSURE,VOLTAGE,GYRO_R,GYRO_P,GYRO_Y,ACCEL_R,ACCEL_P,ACCEL_Y,MAG_R,MAG_P,MAG_Y,AUTO_GYRO_ROTATION_RATE,GPS_TIME,GPS_ALTITUDE,GPS_LATITUDE,GPS_LONGITUDE,GPS_SATS,CMD_ECHO
19:31:26,2,F,LAUNCH_PAD,-93.0,29.0,102.4,8.2,18.0,21.0,20.0,-0.6,9.5,1.9,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,ST 12:30:45
19:31:27,3,F,LAUNCH_PAD,-93.2,29.0,102.4,8.2,18.0,21.0,20.0,-0.6,9.5,1.9,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,ST 12:30:45
19:31:28,4,F,LAUNCH_PAD,-93.0,29.0,102.4,8.2,18.0,21.0,20.0,-0.6,9.5,1.9,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,ST 12:30:45
19:31:29,5,F,LAUNCH_PAD,-92.9,29.0,102.4,8.2,18.0,21.0,20.0,-0.6,9.5,1.9,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,ST 12:30:45
19:31:30,6,F,LAUNCH_PAD,-93.0,29.0,102.4,8.2,18.0,21.0,20.0,-0.6,9.5,1.9,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,ST 12:30:45
19:31:31,7,F,LAUNCH_PAD,-92.9,29.0,102.4,8.2,18.0,21.0,20.0,-0.6,9.5,1.9,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,ST 12:30:45
19:31:32,8,F,LAUNCH_PAD,-92.9,29.1,102.4,8.2,18.0,21.0,20.0,-0.6,9.5,1.9,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,ST 12:30:45
19:31:33,9,F,LAUNCH_PAD,-92.9,29.0,102.4,8.2,18.0,21.0,20.0,-1.0,9.6,1.8,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,ST 12:30:45
19:31:34,10,F,LAUNCH_PAD,-92.9,29.0,102.4,8.2,18.0,21.0,20.0,-0.3,4.7,5.9,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,ST 12:30:45
19:31:35,11,F,LAUNCH_PAD,-93.0,29.0,102.4,8.2,18.0,21.0,20.0,-0.2,-0.4,9.8,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,ST 12:30:45
19:31:36,12,F,LAUNCH_PAD,-92.9,29.0,102.4,8.2,18.0,21.0,20.0,-0.0,0.3,9.7,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,ST 12:30:45
19:31:37,13,F,LAUNCH_PAD,-92.9,29.0,102.4,8.2,18.0,21.0,20.0,-0.0,0.3,9.7,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,ST 12:30:45
19:31:38,14,F,LAUNCH_PAD,-92.7,29.0,102.4,8.2,18.0,21.0,20.0,0.0,0.4,10.1,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,ST 12:30:45
19:31:39,15,F,LAUNCH_PAD,-92.7,29.0,102.4,8.2,18.0,21.0,20.0,0.6,-0.1,10.3,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,ST 12:30:45
19:31:40,16,F,LAUNCH_PAD,-92.6,29.0,102.4,8.2,18.0,21.0,20.0,0.9,-0.3,10.1,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,ST 12:30:45
19:31:41,17,F,LAUNCH_PAD,-92.2,29.0,102.4,8.2,18.0,21.0,20.0,1.2,-3.4,8.8,0.2,0.0,0.1,0.0,0.0:0.0:0.0,0.0,0.0,0.0,0,ST 12:30:45
